"","event","latitude","longitude","raw_intensity_measure","intensity_classification","f_cluster_2","f_cluster_3","f_cluster_5","f_cluster_16","f_cluster_19","f_cluster_21","f_cluster_5_rating","f_cluster_19_rating"
"4272","fire",36.9925,-120.7080556,8,1,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4273","fire",37.28944444,-120.7263889,1,1,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4274","fire",41.816882,-121.1718,7.5,1,2,2,3,5,5,14,1.3125,1.3356890459364
"4275","fire",41.4608,-120.5061,0.5,1,2,2,3,5,5,14,1.3125,1.3356890459364
"4276","fire",36.914917,-121.807017,0.2,1,2,2,4,9,18,20,1.26859504132231,1.5
"4277","fire",32.634182,-117.102471,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"4278","fire",35.913148,-119.421067,1.6,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"4279","fire",34.92552326,-119.4054745,224,3,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"4280","fire",35.753216,-119.653634,38,2,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"4281","fire",35.91455,-119.422104,12.4,2,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"4282","fire",34.463449,-118.860023,0.6,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"4283","fire",39.88416667,-123.0680556,0,1,2,2,2,7,7,7,1.10598290598291,2.13793103448276
"4284","fire",39.89916667,-122.0425,0.1,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4285","fire",39.94777778,-122.1708333,126,3,2,2,2,7,7,7,1.10598290598291,2.13793103448276
"4286","fire",40.00555556,-122.0777778,0,1,2,2,2,7,7,7,1.10598290598291,2.13793103448276
"4287","fire",37.176403,-120.600692,0.1,1,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4288","fire",37.17166667,-120.6108333,1,1,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4289","fire",33.27083333,-114.7108333,5169,5,1,1,1,15,16,17,1.2753120665742,1.2
"4290","fire",32.99444444,-114.4983333,20,2,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"4291","fire",37.185969,-120.661583,1,1,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4292","fire",37.22925,-120.645417,30,2,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4293","fire",37.186091,-120.662502,71.7,2,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4294","fire",37.186053,-120.657906,0.2,1,1,3,5,11,11,11,1.34527486102532,1.54901960784314
"4295","fire",32.730305,-116.936027,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"4296","fire",32.73916667,-116.9494444,0.5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"4297","fire",32.73138889,-116.9416667,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"4298","fire",40.123829,-122.13638,22,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4299","fire",40.26305556,-122.2730556,0,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4300","fire",38.12638889,-122.4355556,1,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4301","fire",41.72678,-124.15228,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4302","fire",41.72683,-124.15257,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4303","fire",41.70402,-124.14212,0.4,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4304","fire",41.726206,-124.151783,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4305","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4306","fire",41.717347,-124.151331,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4307","fire",41.717347,-124.151331,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4308","fire",41.725681,-124.151331,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4309","fire",41.725681,-124.151331,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4310","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4311","fire",41.7256,-124.1514,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4312","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4313","fire",41.7258,-124.1525,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4314","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4315","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4316","fire",41.7044,-124.1461,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4317","fire",41.7044,-124.1461,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4318","fire",41.7044,-124.1458,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4319","fire",41.7044,-124.1455,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4320","fire",41.7044,-124.1461,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4321","fire",41.7047,-124.1458,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4322","fire",41.7044,-124.1461,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4323","fire",41.7044,-124.1461,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4324","fire",41.7044,-124.1461,0.4,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4325","fire",41.7044,-124.1461,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4326","fire",41.7044,-124.1461,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4327","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4328","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4329","fire",41.7261,-124.1522,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4330","fire",41.7258,-124.1519,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4331","fire",41.7258,-124.1519,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4332","fire",41.7233,-124.1514,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4333","fire",41.7256,-124.1517,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4334","fire",41.7258,-124.1517,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4335","fire",41.7092,-124.135,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4336","fire",41.7097,-124.1683,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4337","fire",41.7256,-124.1517,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4338","fire",41.7092,-124.1517,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4339","fire",40.8683,-123.0347,1000,5,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4340","fire",40.78389,-123.34819,1720,5,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4341","fire",41.14347,-123.86296,1000,5,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4342","fire",41.1306,-123.9194,86,2,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4343","fire",41.1611,-123.8917,118,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4344","fire",41.1456,-123.8669,107,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4345","fire",41.1889,-123.9417,50,2,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4346","fire",41.145,-123.8986,144,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4347","fire",41.1436,-123.9008,208,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4348","fire",41.133545,-123.883383,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4349","fire",41.1267,-123.8531,207,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4350","fire",41.1858,-123.94,180,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4351","fire",41.15229,-123.88059,258,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4352","fire",41.15927,-123.89982,561,4,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4353","fire",41.13169,-123.85854,1063,5,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4354","fire",41.71477,-121.51365,201,3,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4355","fire",41.71205,-121.50371,0.4,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4356","fire",41.70191,-121.53204,3,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4357","fire",41.7164,-121.5167,1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4358","fire",41.7503,-121.5456,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4359","fire",41.77,-121.51,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4360","fire",41.69149,-121.54411,2,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4361","fire",41.71244,-121.50371,58,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4362","fire",41.69181,-121.54287,1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4363","fire",40.5583,-121.5167,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4364","fire",40.514653,-121.543406,180,3,2,2,3,5,5,5,1.3125,1.3356890459364
"4365","fire",40.446861,-121.544859,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4366","fire",40.496261,-121.51902,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4367","fire",40.43688,-121.5492,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4368","fire",40.45974,-121.52376,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4369","fire",40.562039,-121.516537,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4370","fire",40.42763,-121.50604,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4371","fire",40.493209,-121.549473,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4372","fire",40.533488,-121.436811,100,3,2,2,3,5,5,5,1.3125,1.3356890459364
"4373","fire",40.475,-121.4208,14,2,2,2,3,5,5,5,1.3125,1.3356890459364
"4374","fire",40.49494,-121.45414,28079,5,2,2,3,5,5,5,1.3125,1.3356890459364
"4375","fire",40.43235,-121.4511,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4376","fire",40.43822,-121.46182,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4377","fire",40.460159,-121.458609,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4378","fire",40.466553,-121.439234,0,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4379","fire",40.478428,-121.422103,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4380","fire",40.458078,-121.449814,0,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4381","fire",40.51469,-121.38576,0.5,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4382","fire",40.52663,-121.37246,1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4383","fire",40.5069,-121.3944,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4384","fire",40.53919,-121.37265,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4385","fire",40.444306,-121.405678,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4386","fire",40.48349,-121.41918,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4387","fire",40.422695,-121.37757,0.3,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4388","fire",40.421311,-121.377412,0,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4389","fire",40.48586,-121.40157,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4390","fire",40.46249,-121.36865,0,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4391","fire",40.48752,-121.41668,0.6,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4392","fire",41.888769,-121.373431,0.5,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4393","fire",40.49794,-121.45374,28079,5,2,2,3,5,5,5,1.3125,1.3356890459364
"4394","fire",40.57763,-121.327167,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4395","fire",40.604219,-122.522014,45,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4396","fire",40.630475,-122.552356,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4397","fire",40.6017,-122.51982,105,3,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4398","fire",40.603584,-122.521142,15,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4399","fire",40.593892,-122.50757,25,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4400","fire",40.598,-122.7021,22,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4401","fire",40.6076,-122.7022,122,3,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4402","fire",40.601,-122.548,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4403","fire",40.60978,-122.51482,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4404","fire",40.597342,-122.50893,23,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4405","fire",40.4319,-121.3039,0,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4406","fire",40.4319,-121.3039,0,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4407","fire",40.478684,-121.273437,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4408","fire",40.42877,-121.30538,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4409","fire",40.554095,-121.36172,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4410","fire",40.42386,-121.29251,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4411","fire",40.57149,-121.3583,0,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4412","fire",40.455173,-121.285456,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4413","fire",40.427517,-121.289451,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4414","fire",41.3589,-123.9957,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4415","fire",41.551533,-124.087733,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4416","fire",41.551533,-124.087733,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4417","fire",41.551533,-124.087733,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4418","fire",41.3897,-123.9944,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4419","fire",41.443425,-124.020669,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4420","fire",41.549283,-124.083514,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4421","fire",41.4428,-124.0172,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4422","fire",41.3667,-123.995,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4423","fire",37.8956,-122.6294,2,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4424","fire",37.8289,-122.5264,0.3,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4425","fire",37.826454,-122.52698,0.1,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4426","fire",38.0439,-122.763,5,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4427","fire",37.9333,-122.6936,6,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4428","fire",37.81986,-122.53093,0.1,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4429","fire",37.8319,-122.5358,0.5,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4430","fire",37.8839,-122.553,0.1,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4431","fire",37.9494,-122.71,115,3,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4432","fire",37.9053,-122.7092,3.5,1,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4433","fire",37.944156,-122.702372,30,2,2,2,4,8,8,8,1.26859504132231,1.34965034965035
"4434","fire",41.7272,-124.15044,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4435","fire",41.727128,-124.152831,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4436","fire",41.804364,-124.136814,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4437","fire",41.726922,-124.152719,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4438","fire",41.727153,-124.152944,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4439","fire",41.727297,-124.152919,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4440","fire",41.726922,-124.152719,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4441","fire",41.7994,-124.0792,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4442","fire",41.7328,-124.1539,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4443","fire",41.7292,-124.1564,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4444","fire",41.7425,-124.1186,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4445","fire",41.7425,-124.1519,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4446","fire",41.28089,-123.97459,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4447","fire",41.1833,-123.925,191,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4448","fire",41.2069,-123.9333,94,2,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4449","fire",41.2056,-123.9511,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4450","fire",41.2908,-124.0433,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4451","fire",41.2864,-124.0908,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4452","fire",41.2083,-123.9583,220,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4453","fire",41.22853,-123.97794,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4454","fire",41.2939,-124.0911,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4455","fire",41.2839,-124.0922,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4456","fire",41.1786,-123.9278,3.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4457","fire",41.20589,-123.993683,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4458","fire",41.1942,-123.9417,63,2,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4459","fire",41.300114,-124.018456,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4460","fire",41.2986,-124.0922,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4461","fire",41.2639,-124.0833,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4462","fire",41.2831,-124.0797,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4463","fire",41.2831,-124.0914,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4464","fire",41.2764,-124.0053,7,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4465","fire",41.2633,-123.9936,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4466","fire",41.3411,-124.0797,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4467","fire",41.2928,-124.0889,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4468","fire",41.2858,-124.1536,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4469","fire",41.2286,-124.0708,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4470","fire",41.2264,-123.9639,240,3,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4471","fire",37.74003,-119.84424,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4472","fire",37.797,-119.865,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4473","fire",37.8017,-119.8572,234,3,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4474","fire",37.79744,-119.86567,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4475","fire",37.77786,-119.8559,2.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4476","fire",37.74497,-119.80548,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4477","fire",37.76613,-119.80435,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4478","fire",37.7992,-119.8411,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4479","fire",37.7819,-119.8058,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4480","fire",40.4225,-120.6519,0.1,1,2,2,3,5,5,14,1.3125,1.3356890459364
"4481","fire",41.2997,-123.1331,0,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4482","fire",40.34527,-121.61301,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4483","fire",40.347267,-121.610953,40,2,2,2,3,5,5,5,1.3125,1.3356890459364
"4484","fire",41.7757,-121.473197,0.3,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4485","fire",41.70383,-121.47405,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4486","fire",41.83322,-121.4694,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4487","fire",41.72,-121.4886,11,2,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4488","fire",41.7084,-121.475,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4489","fire",41.709,-121.46389,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4490","fire",41.71835,-121.5028,0.1,1,2,2,2,6,6,6,1.10598290598291,1.46308724832215
"4491","fire",40.442028,-121.474459,0.3,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4492","fire",40.47536,-121.48518,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4493","fire",40.466795,-121.485992,0.1,1,2,2,3,5,5,5,1.3125,1.3356890459364
"4494","fire",41.59568,-124.10214,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4495","fire",41.595939,-124.101717,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4496","fire",41.55938,-124.08657,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4497","fire",41.595303,-124.102155,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4498","fire",41.595917,-124.101817,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4499","fire",41.5958,-124.1147,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4500","fire",41.5944,-124.1136,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4501","fire",41.5958,-124.1147,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4502","fire",41.5958,-124.1147,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4503","fire",41.5758,-124.1519,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"4504","fire",36.9931,-117.3472,3,1,1,3,5,12,17,18,1.34527486102532,1.47979797979798
"4505","fire",37.75078,-119.75048,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4506","fire",37.8075,-119.7111,2.5,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4507","fire",37.78502,-119.74267,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4508","fire",37.79538,-119.772516,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4509","fire",37.80226,-119.77107,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4510","fire",37.76636,-119.74059,1015,5,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4511","fire",37.75249,-119.73602,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4512","fire",37.74989,-119.7391,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4513","fire",37.7772,-119.7755,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4514","fire",37.7536,-119.7939,0.1,1,1,3,5,13,14,15,1.34527486102532,1.32720588235294
"4515","fire",34.02858,-116.19333,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4516","fire",33.9955,-116.29338,0.3,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4517","fire",33.9661,-116.0789,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4518","fire",34.0239,-116.1803,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4519","fire",34.0175,-116.16356,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4520","fire",34.0161,-116.1617,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4521","fire",33.9833,-116.01193,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4522","fire",34.01021,-116.04717,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4523","fire",34.03502,-116.10804,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4524","fire",34.01047,-116.1012,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4525","fire",34.0408,-116.1994,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4526","fire",34.0103,-116.1683,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"4527","fire",34.039,-118.52536,0.3,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
"4528","fire",34.039,-118.52536,0.3,1,1,3,5,16,19,21,1.34527486102532,1.41228070175439
